User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
u48445,53,other,student,ios,9.4,6.1,1,8.1,6,60,2,5.5
u48446,52,female,professional,android,1.5,4.9,6,5.4,4,49,2,4.5
u48447,35,male,professional,android,2.9,6.9,4,5.1,3,16,6,12.4
u48448,20,female,professional,ios,4.5,3.7,1,6.0,4,7,0,7.7
u48449,53,male,professional,ios,9.2,5.7,1,6.5,9,44,2,5.7
u48450,56,female,professional,android,2.8,3.4,1,8.6,4,21,0,10.7
u48451,60,female,professional,ios,5.4,4.1,9,6.3,3,59,3,11.4
u48452,34,male,business owner,android,5.6,1.2,4,6.6,2,8,1,8.2
u48453,33,other,freelancer,ios,9.5,4.2,9,6.6,6,50,3,4.9
u48454,46,female,professional,ios,5.8,2.6,2,5.6,8,23,2,2.5
u48455,37,male,professional,ios,9.0,2.3,8,6.1,4,21,2,7.9
u48456,53,other,freelancer,android,5.6,0.7,8,5.4,9,40,5,9.9
u48457,60,other,professional,ios,6.1,2.0,6,8.6,7,49,2,12.6
u48458,59,other,student,ios,8.3,6.4,4,8.5,5,19,1,9.8
u48459,25,male,professional,android,1.4,6.0,10,5.2,5,40,2,7.9
u48460,26,other,professional,ios,10.3,0.5,6,6.5,3,46,2,9.8
u48461,43,female,student,android,5.7,7.6,6,5.6,1,32,4,2.2
u48462,50,female,business owner,ios,6.7,1.1,2,5.8,1,59,5,9.6
u48463,25,male,professional,android,2.6,3.8,5,4.5,9,38,0,9.3
u48464,49,other,professional,ios,6.3,1.6,3,5.3,9,54,3,10.5
u48465,56,male,business owner,android,5.2,1.3,6,6.2,10,45,4,6.0
u48466,33,male,professional,ios,4.0,3.8,8,4.3,8,56,6,4.3
u48467,18,male,freelancer,android,3.4,3.9,3,7.1,3,40,1,11.6
u48468,18,male,freelancer,ios,6.4,1.7,9,7.7,4,19,3,4.1
u48469,51,female,student,ios,8.9,5.1,2,6.4,6,25,3,7.3
u48470,19,male,student,android,2.1,5.7,3,7.7,4,14,0,4.4
u48471,38,female,student,ios,6.1,5.3,8,4.9,6,11,3,6.1
u48472,50,female,professional,android,2.8,6.7,4,5.6,4,47,5,4.5
u48473,52,female,business owner,ios,11.3,6.6,8,5.3,2,7,4,13.9
u48474,55,other,student,ios,2.5,8.0,2,5.7,7,38,1,9.4
u48475,56,other,freelancer,android,8.5,3.9,7,9.0,2,37,6,3.3
u48476,18,other,student,android,10.2,5.1,4,4.3,8,34,3,2.3
u48477,39,female,business owner,ios,2.5,5.5,8,5.8,4,48,6,4.1
u48478,59,male,freelancer,android,4.1,2.0,7,9.0,3,7,0,3.8
u48479,50,other,business owner,android,6.4,1.2,4,4.1,9,34,4,5.9
u48480,20,female,freelancer,android,5.0,5.0,6,8.8,6,10,0,8.6
u48481,52,male,student,android,4.8,6.2,9,4.5,1,46,3,13.2
u48482,25,male,business owner,ios,8.2,2.7,10,7.7,5,24,5,11.0
u48483,35,other,student,android,11.9,1.6,8,4.8,2,48,0,5.6
u48484,19,other,professional,ios,1.9,0.6,8,6.1,10,33,4,11.8
u48485,30,female,business owner,android,2.6,4.6,9,5.2,8,36,6,12.2
u48486,31,female,freelancer,android,5.3,1.4,1,7.0,7,38,1,12.7
u48487,36,male,business owner,ios,4.8,6.1,2,6.5,5,44,3,12.1
u48488,19,male,professional,ios,5.1,2.2,1,4.5,10,32,1,13.8
u48489,39,other,professional,android,9.9,3.9,10,4.2,3,40,5,2.3
u48490,20,female,freelancer,ios,7.9,3.0,5,5.4,1,44,1,9.0
u48491,53,other,freelancer,android,9.8,1.1,4,5.9,7,11,4,7.3
u48492,25,female,freelancer,android,2.1,3.9,9,6.1,8,20,4,6.6
u48493,21,male,freelancer,android,3.8,6.7,5,8.6,9,6,3,12.4
u48494,39,male,professional,android,4.3,8.0,8,7.0,1,33,3,6.9
u48495,42,other,student,ios,11.5,0.7,6,6.5,8,60,3,9.4
u48496,32,male,professional,android,12.0,1.7,6,6.2,10,55,3,12.2
u48497,39,male,student,android,6.6,5.4,1,5.8,5,25,3,3.6
u48498,59,female,freelancer,android,4.3,6.4,7,6.8,8,56,4,9.5
u48499,51,other,student,android,11.4,4.4,4,4.3,7,51,6,7.1
u48500,60,female,student,android,8.6,6.3,2,4.8,7,12,3,4.3
u48501,45,male,business owner,android,10.0,4.0,10,8.9,10,25,3,4.9
u48502,55,other,freelancer,android,9.2,4.7,9,5.7,2,30,5,13.7
u48503,55,female,student,android,8.0,7.6,1,8.3,5,42,0,7.7
u48504,20,female,student,android,9.6,7.8,8,7.8,5,42,2,7.5
u48505,58,male,professional,ios,4.4,5.9,1,4.3,7,10,1,6.7
u48506,29,female,student,ios,7.9,5.3,10,7.7,2,18,6,11.1
u48507,24,male,business owner,android,2.8,6.7,3,8.4,5,50,0,10.3
u48508,33,male,student,ios,1.0,2.7,1,6.4,7,30,0,5.1
u48509,22,female,professional,android,1.6,5.1,9,8.6,1,33,4,2.7
u48510,24,other,student,ios,5.7,2.5,2,6.4,2,18,3,8.8
u48511,44,male,student,android,8.3,0.7,3,7.3,4,43,1,3.6
u48512,44,male,student,ios,10.9,5.3,7,8.4,3,47,3,12.5
u48513,54,other,student,ios,5.4,4.5,1,4.3,8,50,5,13.8
u48514,37,male,student,ios,11.6,1.3,2,6.7,2,42,5,7.4
u48515,44,other,business owner,ios,10.8,1.1,4,7.1,7,47,6,4.4
u48516,19,male,professional,ios,5.4,5.5,1,5.2,5,25,4,4.5
u48517,26,other,freelancer,ios,11.5,4.1,4,8.8,4,18,0,9.5
u48518,58,male,freelancer,android,6.3,1.5,2,4.3,9,10,2,2.8
u48519,22,male,student,android,9.3,2.9,6,4.3,2,15,6,12.5
u48520,28,male,freelancer,ios,1.1,6.6,5,4.1,1,21,6,6.2
u48521,36,male,freelancer,ios,10.7,5.4,2,8.6,10,37,2,11.3
u48522,45,male,professional,android,1.2,1.7,6,5.4,3,14,6,9.2
u48523,46,other,freelancer,ios,1.6,4.1,1,5.0,1,31,5,7.9
u48524,45,male,professional,android,5.2,5.5,6,8.4,3,48,0,3.4
u48525,34,male,professional,android,4.4,0.6,8,5.1,2,15,4,5.4
u48526,27,female,professional,ios,1.8,5.2,10,6.6,7,24,1,11.2
u48527,50,other,freelancer,ios,10.6,6.8,2,5.3,5,19,5,13.8
u48528,25,female,freelancer,ios,3.4,1.4,3,7.9,1,25,3,8.2
u48529,27,male,freelancer,ios,3.7,5.3,7,6.2,1,18,4,4.7
u48530,40,male,business owner,android,7.0,7.6,10,4.6,6,60,4,6.3
u48531,54,other,professional,android,10.3,0.6,9,4.2,9,34,6,8.1
u48532,51,female,freelancer,ios,6.6,7.3,10,5.9,8,7,4,6.3
u48533,30,other,freelancer,ios,7.1,7.8,4,5.1,9,38,1,13.5
u48534,43,female,student,android,8.3,7.2,10,5.8,6,29,0,6.8
u48535,28,female,business owner,ios,8.7,3.6,6,5.3,3,58,0,2.4
u48536,21,male,freelancer,android,2.7,2.4,2,5.6,2,35,5,12.1
u48537,47,female,freelancer,android,10.5,1.5,1,6.7,1,50,5,11.6
u48538,35,other,freelancer,ios,6.5,4.9,10,6.8,9,40,0,6.0
u48539,57,female,business owner,android,1.8,5.7,7,7.8,5,56,0,7.1
u48540,50,female,professional,ios,5.2,2.9,10,8.5,5,14,2,6.3
u48541,53,male,student,android,9.9,4.4,3,4.6,7,33,1,13.9
u48542,34,male,professional,ios,1.1,5.9,2,6.9,2,60,6,12.2
u48543,55,female,business owner,ios,3.3,4.1,5,5.3,6,41,3,13.5
u48544,38,female,student,ios,6.9,4.4,3,7.5,6,13,4,6.8
u48545,56,other,professional,android,1.9,3.1,3,5.5,6,48,3,5.6
u48546,22,female,professional,android,8.5,2.2,3,8.2,8,49,2,11.0
u48547,29,male,student,android,3.4,4.9,3,5.2,8,53,6,10.1
u48548,42,male,professional,ios,9.1,1.5,2,4.4,2,19,3,8.9
u48549,18,male,freelancer,ios,7.5,1.8,9,7.6,5,7,6,12.2
u48550,55,female,professional,ios,6.3,7.5,1,5.4,9,13,0,3.2
u48551,27,male,student,ios,5.7,3.8,9,4.7,3,54,1,13.3
u48552,18,other,student,android,3.3,5.1,4,6.2,3,59,3,8.5
u48553,33,male,student,ios,10.6,3.7,1,6.9,3,38,1,5.0
u48554,32,female,business owner,ios,9.5,1.5,9,7.0,2,48,2,7.1
u48555,23,female,student,android,6.4,7.6,1,4.4,10,54,2,4.0
u48556,34,other,student,ios,1.3,7.0,6,5.1,2,49,5,13.4
u48557,45,female,freelancer,ios,9.3,3.3,5,6.9,8,13,1,8.2
u48558,41,male,business owner,ios,1.5,6.1,5,4.9,7,5,0,10.7
u48559,44,male,student,android,11.4,1.4,1,5.1,3,51,0,12.6
u48560,40,male,freelancer,android,9.6,2.5,1,7.6,2,27,2,13.0
u48561,49,other,business owner,ios,2.4,7.2,5,5.9,4,45,1,7.7
u48562,25,other,professional,ios,9.6,1.8,9,4.8,7,35,4,10.8
u48563,44,female,business owner,android,6.0,3.1,8,8.3,9,60,3,8.1
u48564,43,male,freelancer,ios,7.5,6.7,9,6.8,2,42,3,13.8
u48565,40,female,student,android,9.5,4.7,2,5.0,2,29,6,2.8
u48566,49,other,freelancer,android,11.8,2.8,5,5.7,9,16,3,10.0
u48567,50,other,student,ios,4.4,2.5,5,8.1,6,12,4,9.9
u48568,58,female,student,ios,5.1,3.8,1,5.0,9,12,3,4.2
u48569,24,male,freelancer,android,1.1,3.8,4,5.9,9,52,5,6.6
u48570,31,other,student,android,7.5,1.7,7,7.7,10,8,2,6.1
u48571,19,female,freelancer,android,7.2,6.7,1,8.1,3,7,1,6.4
u48572,36,other,business owner,ios,9.7,5.9,9,7.7,5,31,4,8.4
u48573,54,other,professional,ios,8.7,4.6,2,4.8,5,40,3,6.7
u48574,57,other,business owner,ios,5.5,4.1,6,7.5,9,57,0,12.0
u48575,40,other,business owner,ios,8.9,4.9,1,7.0,6,24,6,5.4
u48576,21,male,freelancer,android,11.9,5.7,3,8.9,4,31,5,8.0
u48577,37,other,professional,android,5.7,0.9,5,6.9,6,6,4,10.4
u48578,33,other,freelancer,ios,10.8,1.5,1,5.5,3,7,5,3.8
u48579,50,female,freelancer,android,11.1,4.7,10,5.6,6,39,5,10.1
u48580,54,other,business owner,ios,8.3,0.6,1,8.1,6,38,3,3.1
u48581,43,male,professional,android,11.1,3.0,3,5.4,9,19,0,10.7
u48582,36,female,business owner,ios,8.3,1.6,5,8.7,10,18,4,2.1
u48583,59,other,professional,android,10.5,3.9,7,8.8,6,59,1,11.1
u48584,24,male,student,android,11.5,3.0,2,6.4,2,34,2,8.5
u48585,43,other,student,ios,3.8,3.7,3,8.4,10,56,6,5.2
u48586,35,male,freelancer,android,5.7,2.1,9,6.5,3,41,4,4.7
u48587,40,male,professional,android,5.1,5.5,10,7.2,2,44,0,3.8
u48588,20,female,business owner,ios,11.5,6.2,3,8.1,8,52,3,12.3
u48589,51,male,freelancer,ios,2.4,6.9,6,8.6,10,42,5,7.8
u48590,42,female,business owner,android,1.8,7.9,6,6.0,10,39,6,11.3
u48591,27,other,professional,android,6.2,1.6,1,4.4,6,38,5,8.7
u48592,54,male,business owner,ios,11.3,4.8,8,9.0,1,27,1,3.2
u48593,38,other,student,ios,10.1,7.8,8,6.3,4,24,1,2.6
u48594,30,female,business owner,android,4.5,7.6,6,8.4,2,20,3,9.0
u48595,26,male,freelancer,android,8.8,1.3,4,6.7,9,13,5,10.8
u48596,26,other,business owner,ios,11.9,4.3,1,5.8,10,41,0,9.9
u48597,32,male,professional,ios,1.8,7.7,1,7.8,9,44,5,6.1
u48598,19,other,business owner,android,11.9,2.1,1,4.7,7,38,0,4.9
u48599,48,male,professional,android,8.5,1.9,4,6.2,6,6,4,4.8
u48600,27,female,student,ios,11.7,4.4,7,7.0,9,54,6,3.5
u48601,35,female,student,ios,1.9,5.9,3,6.7,8,9,1,8.5
u48602,53,male,freelancer,android,11.0,5.0,6,4.5,9,10,3,13.2
u48603,49,other,professional,android,6.7,7.1,6,6.4,8,18,5,11.7
u48604,42,female,business owner,android,8.7,2.3,5,5.5,2,53,3,5.7
u48605,34,other,freelancer,ios,10.2,7.9,6,8.0,4,25,1,4.0
u48606,24,other,business owner,ios,8.3,3.8,10,5.8,7,60,5,2.0
u48607,29,other,business owner,android,2.2,0.8,6,8.0,1,39,0,7.6
u48608,44,other,freelancer,android,1.9,4.7,2,5.7,9,35,2,5.1
u48609,24,female,business owner,android,6.7,3.9,8,5.9,1,18,0,13.6
u48610,31,other,business owner,android,11.7,2.8,6,6.5,10,52,2,11.2
u48611,60,other,professional,android,3.9,2.0,3,7.6,7,8,1,10.5
u48612,54,male,freelancer,android,7.2,3.7,6,6.0,5,49,6,3.7
u48613,41,female,business owner,ios,2.2,3.7,8,4.5,9,60,5,11.3
u48614,41,other,student,ios,5.8,0.6,6,6.1,10,54,3,6.2
u48615,49,male,professional,android,4.6,1.8,8,4.3,4,29,0,3.0
u48616,34,other,freelancer,android,8.0,2.9,1,5.7,10,9,3,11.9
u48617,38,male,student,android,7.2,4.0,3,6.3,8,37,3,8.3
u48618,52,male,student,ios,5.3,1.0,3,7.9,8,36,2,3.2
u48619,43,other,professional,android,6.3,2.5,10,7.6,8,44,2,4.9
u48620,25,other,business owner,android,3.3,6.3,7,4.6,9,15,2,4.5
u48621,50,male,professional,android,11.2,3.4,8,7.1,3,19,3,5.1
u48622,18,other,freelancer,android,3.7,4.0,8,5.4,10,42,6,12.9
u48623,38,male,student,android,7.9,5.8,6,9.0,7,17,4,9.4
u48624,50,other,student,ios,7.9,6.6,2,4.7,4,12,6,5.0
u48625,30,female,business owner,android,10.1,5.3,1,6.2,10,50,0,5.7
u48626,54,male,professional,ios,3.8,2.6,10,8.8,7,24,1,6.4
u48627,33,female,freelancer,ios,10.4,2.4,2,6.2,1,32,2,3.3
u48628,37,male,student,android,1.6,2.2,6,4.6,2,28,5,4.5
u48629,20,other,freelancer,ios,1.9,5.6,8,7.0,10,44,3,11.6
u48630,51,female,professional,android,8.4,1.9,2,7.0,2,22,0,8.0
u48631,32,other,student,android,4.3,7.1,1,7.4,9,38,5,4.3
u48632,41,other,student,android,2.9,7.9,2,5.3,7,56,2,4.5
u48633,35,female,business owner,ios,10.9,4.9,7,5.1,2,42,4,5.7
u48634,58,male,freelancer,ios,7.2,7.6,1,5.0,7,6,3,10.9
u48635,35,other,professional,ios,1.3,7.3,2,4.4,10,22,5,3.6
u48636,27,male,professional,ios,8.9,2.8,2,5.3,4,50,5,13.7
u48637,58,female,business owner,android,4.1,3.1,5,4.9,1,9,3,6.1
u48638,48,male,business owner,android,3.4,4.0,10,6.7,6,33,6,10.4
u48639,50,other,student,android,4.6,6.6,10,4.8,3,31,0,9.8
u48640,51,other,professional,ios,9.1,0.8,8,8.7,2,28,1,6.2
u48641,40,other,business owner,ios,1.5,4.4,6,8.3,3,19,6,7.8
u48642,54,other,freelancer,ios,8.6,3.4,6,8.6,2,23,6,4.1
u48643,52,male,student,android,7.6,3.1,10,5.4,10,15,6,3.9
u48644,50,male,business owner,ios,1.8,2.9,1,4.6,4,29,6,5.3
u48645,25,other,freelancer,android,6.6,2.1,4,4.2,3,17,3,7.5
u48646,55,female,freelancer,android,4.3,4.6,5,5.2,7,31,5,13.7
u48647,29,female,professional,ios,10.0,2.4,2,5.1,3,31,2,6.0
u48648,18,other,professional,android,4.3,1.1,5,7.6,9,52,6,5.0
u48649,45,female,student,ios,1.9,2.3,2,4.3,1,43,5,9.6
u48650,57,male,professional,android,3.1,6.3,1,6.3,6,46,4,12.2
u48651,42,other,student,ios,1.6,1.0,5,9.0,3,50,3,11.3
u48652,41,female,business owner,ios,7.8,6.3,5,4.6,10,31,2,14.0
u48653,42,female,professional,android,7.1,2.8,1,8.7,5,11,0,13.4
u48654,57,other,freelancer,android,7.2,3.8,5,6.2,2,11,5,12.1
u48655,30,female,freelancer,ios,9.5,1.6,7,5.6,9,26,2,5.7
u48656,29,other,freelancer,ios,1.8,2.3,7,6.2,8,35,5,11.2
u48657,41,other,business owner,ios,4.2,7.1,6,5.0,10,52,2,4.6
u48658,60,male,freelancer,android,11.4,5.0,7,6.8,4,49,6,6.5
u48659,56,other,business owner,ios,7.1,0.5,5,6.2,9,55,1,7.1
u48660,44,male,business owner,ios,7.9,0.6,5,6.5,2,14,0,6.3
u48661,27,female,business owner,android,8.4,5.2,1,6.1,6,46,6,3.4
u48662,47,female,professional,ios,9.6,4.2,2,7.6,5,19,3,6.3
u48663,45,other,professional,ios,10.7,6.1,6,4.8,8,34,6,2.4
u48664,28,other,business owner,android,7.5,3.2,4,8.4,4,41,3,3.5
u48665,26,other,business owner,ios,8.2,6.5,4,4.4,3,59,0,11.7
u48666,33,female,professional,android,4.8,7.2,2,8.6,8,43,6,9.5
u48667,44,other,freelancer,ios,5.4,5.7,6,6.2,9,14,0,7.7
u48668,52,female,freelancer,android,4.7,2.5,8,7.1,1,58,6,2.6
u48669,33,other,freelancer,android,4.4,2.6,9,7.8,1,48,2,11.8
u48670,23,male,professional,android,5.6,2.6,9,8.6,9,22,0,8.4
u48671,29,other,professional,android,9.5,6.2,6,6.3,9,35,5,5.0
u48672,48,other,business owner,android,7.7,0.5,7,6.9,10,38,6,10.2
u48673,39,female,student,ios,3.5,6.5,5,6.8,9,8,0,11.5
u48674,32,male,student,android,5.2,2.0,10,5.7,5,12,1,3.6
u48675,34,other,professional,android,8.8,6.4,9,6.3,3,45,2,7.3
u48676,25,other,freelancer,android,3.5,7.0,9,7.8,7,60,2,6.2
u48677,52,other,freelancer,ios,9.6,5.2,8,6.4,6,48,6,5.3
u48678,31,other,professional,ios,4.4,7.8,5,7.9,7,46,6,10.9
u48679,57,other,business owner,android,10.9,1.7,8,5.7,7,57,1,9.7
u48680,56,female,student,ios,10.1,0.9,4,6.9,3,20,2,4.8
u48681,40,other,professional,ios,11.1,2.9,4,7.7,6,15,6,10.0
u48682,39,male,business owner,ios,5.6,3.0,8,4.1,9,24,2,5.9
u48683,58,male,business owner,ios,10.3,5.0,10,4.8,9,45,3,2.8
u48684,48,male,professional,ios,4.8,2.2,3,6.0,4,43,2,7.9
u48685,53,other,professional,ios,10.7,1.8,10,5.0,7,13,3,5.7
u48686,20,female,professional,android,5.5,5.8,6,7.7,5,37,3,10.3
u48687,28,female,business owner,android,8.8,5.7,2,7.5,9,47,5,11.2
u48688,26,other,freelancer,ios,2.4,5.8,4,5.3,10,36,6,13.0
u48689,50,other,student,ios,11.9,7.3,7,6.4,6,44,0,3.5
u48690,19,other,professional,android,11.6,1.6,6,6.8,4,19,4,5.7
u48691,23,male,professional,android,1.8,6.1,3,5.0,3,58,1,8.6
u48692,47,male,freelancer,android,10.7,0.9,3,6.6,6,54,2,3.6
u48693,49,male,professional,android,8.7,4.8,1,4.1,8,56,4,4.9
u48694,23,female,business owner,android,5.8,1.8,2,7.0,3,7,0,13.6
u48695,19,female,student,android,10.9,7.5,9,8.5,10,39,1,7.7
u48696,44,female,freelancer,android,5.4,4.1,10,6.9,6,48,1,7.4
u48697,26,female,student,ios,1.8,3.0,7,6.0,7,43,6,3.0
u48698,54,female,student,ios,8.4,2.6,5,5.2,8,15,0,2.6
u48699,36,male,professional,ios,8.3,1.5,3,5.1,10,39,5,12.7
u48700,41,other,business owner,ios,10.6,1.6,2,6.0,3,57,5,4.0
u48701,19,female,freelancer,android,5.4,2.3,8,6.1,3,22,6,2.6
u48702,26,other,business owner,ios,4.2,2.8,10,6.2,8,14,3,6.5
u48703,42,female,business owner,android,7.3,0.9,1,4.1,10,8,3,6.0
u48704,60,female,professional,ios,6.9,6.8,7,5.8,6,34,2,11.0
u48705,54,male,freelancer,ios,7.0,7.5,7,5.7,5,36,6,6.7
u48706,36,other,professional,ios,3.7,1.7,7,5.2,5,38,4,7.9
u48707,35,other,freelancer,android,1.8,6.7,4,4.3,7,41,4,7.4
u48708,47,male,student,android,2.1,7.9,9,6.4,9,45,3,5.7
u48709,32,other,professional,android,5.7,3.4,9,6.4,7,23,2,3.1
u48710,41,male,professional,android,1.2,5.4,7,6.0,5,9,2,8.3
u48711,60,other,professional,ios,8.6,0.9,4,5.2,6,47,4,6.5
u48712,31,male,business owner,android,5.8,5.1,8,4.8,2,29,6,5.4
u48713,35,male,student,ios,11.3,1.2,7,8.2,1,51,0,3.7
u48714,24,female,business owner,ios,11.0,1.0,4,8.7,8,42,2,5.6
u48715,59,female,business owner,ios,11.5,4.1,10,6.0,7,29,4,2.2
u48716,36,male,professional,android,4.8,1.9,6,8.3,10,12,4,4.4
u48717,33,male,business owner,ios,4.5,5.4,4,4.6,2,10,3,4.7
u48718,57,female,professional,android,10.4,5.0,9,8.4,10,57,0,12.7
u48719,22,female,business owner,ios,8.2,3.1,2,6.2,2,23,0,10.0
u48720,19,other,professional,android,10.2,6.5,7,4.3,6,55,6,13.6
u48721,31,other,business owner,android,2.1,7.1,9,6.7,8,10,4,7.5
u48722,29,male,freelancer,ios,5.4,5.0,9,4.6,8,55,2,11.4
u48723,33,female,professional,ios,6.8,6.2,2,4.9,3,12,4,6.3
u48724,25,other,professional,android,4.3,1.2,10,5.1,5,55,0,3.5
u48725,51,other,business owner,android,3.6,2.3,2,4.0,3,7,1,7.8
u48726,45,male,freelancer,android,3.2,1.4,8,4.4,4,41,4,7.6
u48727,60,female,freelancer,ios,5.4,2.8,5,7.7,4,44,4,5.6
u48728,45,male,business owner,ios,3.2,5.4,5,5.3,3,32,5,12.9
u48729,47,other,professional,android,8.5,1.9,7,6.3,3,38,6,3.4
u48730,54,female,student,ios,4.6,5.4,4,4.2,2,7,5,5.7
u48731,58,male,business owner,android,5.0,5.4,6,7.7,1,58,0,12.0
u48732,21,male,freelancer,android,10.8,6.7,7,7.1,3,5,0,9.6
u48733,45,male,professional,ios,1.6,0.8,2,5.8,8,43,6,12.9
u48734,45,female,freelancer,android,9.8,7.3,1,4.7,8,15,6,11.1
u48735,58,other,professional,android,1.7,1.4,6,5.8,7,38,6,3.3
u48736,49,other,professional,ios,6.0,2.1,4,7.0,6,27,5,12.0
u48737,34,male,freelancer,ios,1.0,0.5,10,5.8,3,58,4,12.5
u48738,48,other,business owner,ios,3.1,2.2,1,7.7,3,22,2,5.8
u48739,48,female,business owner,ios,4.7,1.8,5,4.7,10,42,3,5.7
u48740,59,female,freelancer,ios,8.0,0.7,8,4.6,9,47,2,9.0
u48741,58,male,student,ios,9.7,4.6,1,5.1,4,50,5,8.6
u48742,26,male,professional,ios,4.1,1.4,1,5.9,9,25,4,9.9
u48743,21,male,professional,ios,4.4,3.0,3,7.3,3,41,0,12.6
u48744,24,other,freelancer,android,4.1,4.5,4,7.9,5,27,4,7.0
u48745,23,female,student,android,4.2,1.2,9,6.2,5,49,0,10.5
u48746,60,male,professional,ios,7.5,1.2,2,6.3,10,40,1,13.7
u48747,21,male,freelancer,android,3.3,1.4,7,4.2,9,50,3,5.7
u48748,36,female,professional,android,8.5,3.2,8,5.0,5,9,3,3.3
u48749,18,female,freelancer,ios,4.4,4.5,2,5.8,8,41,4,9.7
u48750,53,male,student,android,11.9,1.1,7,5.1,9,58,0,10.5
u48751,32,male,freelancer,android,7.9,3.5,8,4.5,8,43,1,13.4
u48752,50,other,student,ios,3.8,3.6,5,8.3,8,35,4,12.1
u48753,34,male,student,ios,2.2,1.3,6,7.0,1,57,5,13.5
u48754,33,female,freelancer,android,10.7,5.7,4,6.9,8,20,2,5.3
u48755,47,male,student,ios,6.8,3.8,4,6.6,4,6,5,6.0
u48756,53,female,freelancer,android,4.8,6.0,9,4.8,2,54,0,2.7
u48757,29,other,professional,android,2.9,0.8,4,4.5,7,5,2,2.1
u48758,43,male,student,android,8.6,5.5,3,4.5,8,14,0,12.1
u48759,19,other,student,ios,4.3,4.7,10,7.7,2,53,0,2.2
u48760,23,other,student,ios,1.5,8.0,8,8.7,8,49,4,6.4
u48761,59,male,freelancer,android,7.5,7.5,8,7.7,1,9,2,2.9
u48762,52,female,student,ios,9.5,1.0,10,6.5,5,12,6,4.4
u48763,46,male,business owner,android,11.9,4.4,3,4.9,1,51,0,10.3
u48764,48,female,professional,ios,9.0,3.1,3,6.1,5,44,3,9.3
u48765,48,female,freelancer,ios,11.5,3.6,1,7.6,5,14,1,13.7
u48766,57,male,professional,ios,10.8,4.4,10,6.0,7,44,3,8.3
u48767,40,other,student,ios,7.9,2.2,6,7.3,9,54,0,5.9
u48768,59,other,student,ios,3.3,5.6,3,4.4,8,30,4,4.5
u48769,32,other,professional,ios,10.1,3.0,2,6.5,5,15,4,4.4
u48770,30,female,professional,ios,11.1,5.2,9,6.8,7,6,3,2.5
u48771,36,male,business owner,android,1.4,1.6,10,5.4,5,47,6,3.8
u48772,27,male,business owner,ios,2.9,1.2,1,4.6,4,34,2,8.8
u48773,26,female,freelancer,android,9.0,3.0,10,6.6,8,57,6,8.1
u48774,38,female,freelancer,ios,11.6,5.7,5,8.5,5,51,0,8.5
u48775,31,female,freelancer,android,4.5,5.2,6,7.4,10,10,6,10.2
u48776,55,other,professional,ios,5.2,7.4,5,6.9,6,8,3,12.6
u48777,32,male,business owner,ios,7.7,3.7,6,4.5,6,17,4,11.4
u48778,57,other,professional,ios,2.2,5.2,5,6.2,1,59,3,5.2
u48779,26,female,professional,ios,2.5,1.1,10,8.3,1,40,0,12.3
u48780,26,female,student,android,2.7,4.1,3,7.4,1,6,6,9.5
u48781,34,male,professional,android,6.9,6.4,6,4.4,2,38,3,8.3
u48782,26,female,freelancer,ios,1.6,7.9,2,5.1,7,30,5,5.8
u48783,41,female,student,ios,10.0,2.6,10,4.5,8,33,0,9.5
u48784,49,male,freelancer,android,8.3,4.1,3,5.4,6,52,3,6.7
u48785,48,female,student,ios,5.4,1.2,1,4.0,6,21,3,10.6
u48786,46,male,student,ios,11.3,0.7,1,4.7,9,54,3,11.9
u48787,29,male,freelancer,ios,11.9,2.9,4,6.2,8,27,3,6.5
u48788,47,other,professional,ios,2.9,4.3,7,4.7,9,27,4,9.7
u48789,47,other,professional,ios,8.8,4.5,3,5.7,3,49,0,4.9
u48790,34,female,professional,android,10.0,2.4,6,4.3,10,45,0,8.2
u48791,41,female,business owner,ios,7.4,0.9,4,8.8,5,21,6,10.5
u48792,46,other,business owner,android,6.1,2.5,8,8.4,2,15,6,6.2
u48793,39,female,student,android,8.9,5.4,2,6.1,4,31,3,10.3
u48794,21,female,business owner,ios,2.8,1.1,6,7.3,10,56,0,10.3
u48795,28,other,business owner,ios,1.9,7.2,5,6.8,7,46,3,4.8
u48796,24,other,professional,android,5.4,2.5,10,6.6,2,32,4,3.6
u48797,60,female,student,ios,6.0,1.2,2,8.3,7,10,5,5.3
u48798,51,male,student,android,9.8,6.1,3,6.8,2,28,5,6.5
u48799,51,female,professional,ios,8.5,7.8,4,7.5,8,28,4,13.3
u48800,40,other,freelancer,ios,3.2,4.7,6,8.9,8,23,5,9.9
u48801,29,other,business owner,ios,3.8,4.3,8,5.4,9,55,6,4.9
u48802,23,other,freelancer,android,2.4,6.0,5,6.7,5,23,4,5.7
u48803,24,female,student,ios,9.4,6.8,7,5.6,4,10,1,13.7
u48804,36,male,professional,ios,6.2,4.2,2,7.1,7,31,5,13.9
u48805,51,male,professional,ios,6.9,6.0,6,6.4,5,16,6,13.6
u48806,37,other,business owner,android,7.2,5.5,5,9.0,3,55,3,6.2
u48807,45,other,professional,android,7.8,6.2,1,8.3,3,43,1,5.7
u48808,20,male,business owner,android,5.5,1.9,8,6.1,10,31,0,12.8
u48809,32,male,professional,ios,2.9,4.2,9,8.3,5,33,5,3.2
